,변환된_일시,평균기온(℃),평균풍속(m/s),평균습도(%rh),damagearea
5123,2022-04,10.7,1.6,54.0,8.0
5124,2022-04,10.7,1.6,54.0,0.15
5125,2022-04,10.7,1.6,54.0,0.01
5126,2022-04,10.7,1.6,54.0,0.8
5127,2022-04,10.7,1.6,54.0,0.8
5128,2022-04,10.7,1.6,54.0,2.0
5129,2022-04,10.7,1.6,54.0,0.01
5130,2022-04,10.7,1.6,54.0,0.2
5131,2022-04,10.7,1.6,54.0,3.0
5132,2022-04,10.7,1.6,54.0,0.15
5133,2022-04,10.7,1.6,54.0,0.5
5134,2022-04,10.7,1.6,54.0,3.5
5135,2022-04,10.7,1.6,54.0,1.0
5136,2022-04,10.7,1.6,54.0,7.7
5137,2022-04,10.7,1.6,54.0,0.3
5138,2022-04,10.7,1.6,54.0,3.0
5139,2022-04,10.7,1.6,54.0,0.6
5140,2022-04,10.7,1.6,54.0,0.5
5141,2022-04,10.7,1.6,54.0,0.6
5142,2022-04,10.7,1.6,54.0,0.2
5143,2022-04,10.7,1.6,54.0,0.2
5144,2022-04,10.7,1.6,54.0,0.46
5145,2022-04,10.7,1.6,54.0,0.35
5146,2022-04,10.7,1.6,54.0,0.05
5147,2022-04,10.7,1.6,54.0,1.0
5148,2022-04,10.7,1.6,54.0,0.2
5149,2022-04,10.7,1.6,54.0,0.2
5150,2022-04,10.7,1.6,54.0,0.1
5151,2022-04,10.7,1.6,54.0,1.0
5152,2022-04,10.7,1.6,54.0,0.6
5153,2022-04,10.7,1.6,54.0,0.02
5154,2022-04,10.7,1.6,54.0,0.02
5155,2022-04,10.7,1.6,54.0,0.3
5156,2022-04,10.7,1.6,54.0,0.02
5157,2022-04,10.7,1.6,54.0,69.21
5158,2022-04,10.7,1.6,54.0,225.7
5159,2022-04,10.7,1.6,54.0,0.04
5160,2022-04,10.7,1.6,54.0,0.6
5161,2022-04,10.7,1.6,54.0,3.0
5162,2022-04,10.7,1.6,54.0,0.2
5163,2022-04,10.7,1.6,54.0,0.01
5164,2022-04,10.7,1.6,54.0,0.05
5165,2022-04,10.7,1.6,54.0,0.01
5166,2022-04,10.7,1.6,54.0,0.01
5167,2022-04,10.7,1.6,54.0,0.02
5168,2022-04,10.7,1.6,54.0,0.2
5169,2022-04,10.7,1.6,54.0,0.02
5170,2022-04,10.7,1.6,54.0,0.2
5171,2022-04,10.7,1.6,54.0,0.01
5172,2022-04,10.7,1.6,54.0,0.01
5173,2022-04,10.7,1.6,54.0,0.06
5174,2022-04,10.7,1.6,54.0,0.3
5175,2022-04,10.7,1.6,54.0,0.01
5176,2022-04,10.7,1.6,54.0,0.5
5177,2022-04,10.7,1.6,54.0,0.1
5178,2022-04,10.7,1.6,54.0,2.5
5179,2022-04,10.7,1.6,54.0,0.01
5180,2022-04,10.7,1.6,54.0,0.09
5181,2022-04,10.7,1.6,54.0,0.02
5182,2022-04,10.7,1.6,54.0,0.09
5183,2022-04,10.7,1.6,54.0,0.2
5184,2022-04,10.7,1.6,54.0,0.01
5185,2022-04,10.7,1.6,54.0,0.4
5186,2022-04,10.7,1.6,54.0,0.03
5187,2022-04,10.7,1.6,54.0,0.1
5188,2022-04,10.7,1.6,54.0,0.05
5189,2022-04,10.7,1.6,54.0,0.1
5190,2022-04,10.7,1.6,54.0,0.1
5191,2022-04,10.7,1.6,54.0,0.05
5192,2022-04,10.7,1.6,54.0,0.09
5193,2022-04,10.7,1.6,54.0,0.09
5194,2022-04,10.7,1.6,54.0,0.1
5195,2022-04,10.7,1.6,54.0,40.01
5196,2022-04,10.7,1.6,54.0,120.0
5197,2022-04,10.7,1.6,54.0,0.03
5198,2022-04,10.7,1.6,54.0,0.1
5199,2022-04,10.7,1.6,54.0,0.03
5200,2022-04,10.7,1.6,54.0,5.0
5201,2022-04,10.7,1.6,54.0,0.01
5202,2022-04,10.7,1.6,54.0,0.15
5203,2022-04,10.7,1.6,54.0,0.5
5204,2022-04,10.7,1.6,54.0,0.1
5205,2022-04,10.7,1.6,54.0,0.01
5206,2022-04,10.7,1.6,54.0,0.01
5207,2022-04,10.7,1.6,54.0,0.1
5208,2022-04,10.7,1.6,54.0,0.1
5209,2022-04,10.7,1.6,54.0,0.23
5210,2022-04,10.7,1.6,54.0,0.06
5211,2022-04,10.7,1.6,54.0,0.01
5212,2022-04,10.7,1.6,54.0,0.1
5213,2022-04,10.7,1.6,54.0,0.03
5214,2022-04,10.7,1.6,54.0,0.02
5215,2022-04,10.7,1.6,54.0,0.12
5216,2022-04,10.7,1.6,54.0,0.2
5217,2022-04,10.7,1.6,54.0,0.15
5218,2022-04,10.7,1.6,54.0,0.01
5219,2022-04,10.7,1.6,54.0,5.0
5220,2022-04,10.7,1.6,54.0,1.0
5221,2022-04,10.7,1.6,54.0,0.5
5222,2022-04,10.7,1.6,54.0,0.2
5223,2022-04,10.7,1.6,54.0,0.45
5224,2022-04,10.7,1.6,54.0,0.05
5225,2022-04,10.7,1.6,54.0,2.0
5226,2022-04,10.7,1.6,54.0,0.03
5227,2022-04,10.7,1.6,54.0,0.02
5228,2022-04,10.7,1.6,54.0,0.08
5229,2022-04,10.7,1.6,54.0,0.2
5230,2022-04,10.7,1.6,54.0,0.06
5231,2022-04,10.7,1.6,54.0,0.02
5232,2022-04,10.7,1.6,54.0,0.5
5233,2022-04,10.7,1.6,54.0,1.0
5234,2022-04,10.7,1.6,54.0,0.1
5235,2022-04,10.7,1.6,54.0,1.0
5236,2022-04,10.7,1.6,54.0,1.6
5237,2022-04,10.7,1.6,54.0,1.5
5238,2022-04,10.7,1.6,54.0,0.01
5239,2022-04,10.7,1.6,54.0,0.3
5240,2022-04,10.7,1.6,54.0,4.0
5241,2022-04,10.7,1.6,54.0,0.2
5242,2022-04,10.7,1.6,54.0,0.02
5243,2022-04,10.7,1.6,54.0,0.03
5244,2022-04,10.7,1.6,54.0,0.2
5245,2022-04,10.7,1.6,54.0,0.5
5246,2022-04,10.7,1.6,54.0,0.01
5247,2022-04,10.7,1.6,54.0,0.16
5248,2022-04,10.7,1.6,54.0,0.05
5249,2022-04,10.7,1.6,54.0,0.1
5250,2022-04,10.7,1.6,54.0,1.0
5251,2022-04,10.7,1.6,54.0,0.01
5252,2022-04,10.7,1.6,54.0,0.15
5253,2022-04,10.7,1.6,54.0,0.01
5254,2022-04,10.7,1.6,54.0,1.0
5255,2022-04,10.7,1.6,54.0,0.05
5256,2022-04,10.7,1.6,54.0,0.1
5257,2022-04,10.7,1.6,54.0,0.05
5258,2022-04,10.7,1.6,54.0,0.09
5259,2022-04,10.7,1.6,54.0,3.0
5260,2022-04,10.7,1.6,54.0,40.0
5261,2022-04,10.7,1.6,54.0,0.12
5262,2022-04,10.7,1.6,54.0,1.0
5263,2022-04,10.7,1.6,54.0,0.2
5264,2022-04,10.7,1.6,54.0,0.1
5265,2022-04,10.7,1.6,54.0,1.6
5266,2022-04,10.7,1.6,54.0,0.01
5267,2022-04,10.7,1.6,54.0,0.3
5268,2022-04,10.7,1.6,54.0,4.0
5269,2022-04,10.7,1.6,54.0,0.2
5270,2022-04,10.7,1.6,54.0,8.0
5271,2022-04,10.7,1.6,54.0,1.0
5272,2022-04,10.7,1.6,54.0,0.1
5273,2022-04,10.7,1.6,54.0,0.5
5274,2022-04,10.7,1.6,54.0,0.2
5275,2022-04,10.7,1.6,54.0,1.5
5276,2022-04,10.7,1.6,54.0,0.1
5277,2022-04,10.7,1.6,54.0,0.03
5278,2022-04,10.7,1.6,54.0,0.4
5279,2022-04,10.7,1.6,54.0,0.1
5280,2022-04,10.7,1.6,54.0,0.1
5281,2022-04,10.7,1.6,54.0,1.0
5282,2022-04,10.7,1.6,54.0,0.01
5283,2022-04,10.7,1.6,54.0,0.3
5284,2022-04,10.7,1.6,54.0,0.1
5285,2022-04,10.7,1.6,54.0,0.23
5286,2022-04,10.7,1.6,54.0,0.06
5287,2022-04,10.7,1.6,54.0,0.01
5288,2022-04,10.7,1.6,54.0,0.1
5289,2022-04,10.7,1.6,54.0,0.02
5290,2022-04,10.7,1.6,54.0,0.03
5291,2022-04,10.7,1.6,54.0,120.0
5292,2022-04,10.7,1.6,54.0,0.03
5293,2022-04,10.7,1.6,54.0,0.1
5294,2022-04,10.7,1.6,54.0,0.01
5295,2022-04,10.7,1.6,54.0,0.09
5296,2022-04,10.7,1.6,54.0,0.02
5297,2022-04,10.7,1.6,54.0,0.09
5298,2022-04,10.7,1.6,54.0,0.2
5299,2022-04,10.7,1.6,54.0,0.01
5300,2022-04,10.7,1.6,54.0,0.45
5301,2022-04,10.7,1.6,54.0,0.3
5302,2022-04,10.7,1.6,54.0,0.2
5303,2022-04,10.7,1.6,54.0,3.0
5304,2022-04,10.7,1.6,54.0,2.0
5305,2022-04,10.7,1.6,54.0,0.5
5306,2022-04,10.7,1.6,54.0,3.0
5307,2022-04,10.7,1.6,54.0,0.06
5308,2022-04,10.7,1.6,54.0,1.5
5309,2022-04,10.7,1.6,54.0,0.01
5310,2022-04,10.7,1.6,54.0,720.0
5311,2022-04,10.7,1.6,54.0,0.33
5312,2022-04,10.7,1.6,54.0,0.5
5313,2022-04,10.7,1.6,54.0,0.5
5314,2022-04,10.7,1.6,54.0,9.7
5315,2022-04,10.7,1.6,54.0,0.1
5316,2022-04,10.7,1.6,54.0,0.01
5317,2022-04,10.7,1.6,54.0,0.5
5318,2022-04,10.7,1.6,54.0,0.5
5319,2022-04,10.7,1.6,54.0,0.15
5320,2022-04,10.7,1.6,54.0,0.69
5321,2022-04,10.7,1.6,54.0,1.0
5322,2022-04,10.7,1.6,54.0,0.1
5323,2022-04,10.7,1.6,54.0,0.01
5324,2022-04,10.7,1.6,54.0,0.1
5325,2022-04,10.7,1.6,54.0,1.0
5326,2022-04,10.7,1.6,54.0,0.03
5327,2022-04,10.7,1.6,54.0,0.01
5328,2022-04,10.7,1.6,54.0,0.6
5329,2022-04,10.7,1.6,54.0,0.08
5330,2022-04,10.7,1.6,54.0,2.0
5331,2022-04,10.7,1.6,54.0,0.05
5332,2022-04,10.7,1.6,54.0,0.01
5333,2022-04,10.7,1.6,54.0,0.16
5334,2022-04,10.7,1.6,54.0,0.01
5335,2022-04,10.7,1.6,54.0,0.05
5336,2022-04,10.7,1.6,54.0,0.3
5337,2022-04,10.7,1.6,54.0,69.21
5338,2022-04,10.7,1.6,54.0,0.06
5339,2022-04,10.7,1.6,54.0,0.01
5340,2022-04,10.7,1.6,54.0,0.2
5341,2022-04,10.7,1.6,54.0,0.02
5342,2022-04,10.7,1.6,54.0,0.01
5343,2022-04,10.7,1.6,54.0,0.2
5344,2022-04,10.7,1.6,54.0,0.02
5345,2022-04,10.7,1.6,54.0,0.01
5346,2022-04,10.7,1.6,54.0,0.01
5347,2022-04,10.7,1.6,54.0,0.05
5348,2022-04,10.7,1.6,54.0,0.01
5349,2022-04,10.7,1.6,54.0,0.2
5350,2022-04,10.7,1.6,54.0,0.6
5351,2022-04,10.7,1.6,54.0,0.69
5352,2022-04,10.7,1.6,54.0,0.03
5353,2022-04,10.7,1.6,54.0,0.3
5354,2022-04,10.7,1.6,54.0,0.02
5355,2022-04,10.7,1.6,54.0,0.6
5356,2022-04,10.7,1.6,54.0,720.0
5357,2022-04,10.7,1.6,54.0,2.5
5358,2022-04,10.7,1.6,54.0,0.01
5359,2022-04,10.7,1.6,54.0,0.02
5360,2022-04,10.7,1.6,54.0,0.02
5361,2022-04,10.7,1.6,54.0,0.08
5362,2022-04,10.7,1.6,54.0,0.1
5363,2022-04,10.7,1.6,54.0,0.2
5364,2022-04,10.7,1.6,54.0,1.0
5365,2022-04,10.7,1.6,54.0,0.05
5366,2022-04,10.7,1.6,54.0,0.35
5367,2022-04,10.7,1.6,54.0,0.46
5368,2022-04,10.7,1.6,54.0,0.2
5369,2022-04,10.7,1.6,54.0,0.2
5370,2022-04,10.7,1.6,54.0,0.2
5371,2022-04,10.7,1.6,54.0,0.15
5372,2022-04,10.7,1.6,54.0,0.02
5373,2022-04,10.7,1.6,54.0,0.02
5374,2022-04,10.7,1.6,54.0,0.8
5375,2022-04,10.7,1.6,54.0,0.01
5376,2022-04,10.7,1.6,54.0,3.5
5377,2022-04,10.7,1.6,54.0,0.2
5378,2022-04,10.7,1.6,54.0,0.15
5379,2022-04,10.7,1.6,54.0,0.5
5380,2022-04,10.7,1.6,54.0,0.5
5381,2022-04,10.7,1.6,54.0,0.01
5382,2022-04,10.7,1.6,54.0,0.5
5383,2022-04,10.7,1.6,54.0,0.3
5384,2022-04,10.7,1.6,54.0,0.3
5385,2022-04,10.7,1.6,54.0,0.21
5386,2022-04,10.7,1.6,54.0,0.05
5387,2022-04,10.7,1.6,54.0,1.0
5388,2022-04,10.7,1.6,54.0,0.04
5389,2022-04,10.7,1.6,54.0,0.01
5390,2022-04,10.7,1.6,54.0,7.7
5391,2022-04,10.7,1.6,54.0,347.0
5392,2022-04,10.7,1.6,54.0,2.0
5393,2022-04,10.7,1.6,54.0,0.06
5394,2022-04,10.7,1.6,54.0,0.1
5395,2022-04,10.7,1.6,54.0,0.1
5396,2022-04,10.7,1.6,54.0,0.01
5397,2022-04,10.7,1.6,54.0,0.01
5398,2022-04,10.7,1.6,54.0,0.02
5399,2022-04,10.7,1.6,54.0,0.6
5400,2022-04,10.7,1.6,54.0,0.8
5401,2022-04,10.7,1.6,54.0,1.0
5402,2022-04,10.7,1.6,54.0,0.08
5403,2022-05,14.9,1.5,53.0,0.05
5404,2022-05,14.9,1.5,53.0,0.01
5405,2022-05,14.9,1.5,53.0,0.1
5406,2022-05,14.9,1.5,53.0,0.8
5407,2022-05,14.9,1.5,53.0,0.1
5408,2022-05,14.9,1.5,53.0,0.05
5409,2022-05,14.9,1.5,53.0,0.03
5410,2022-05,14.9,1.5,53.0,0.06
5411,2022-05,14.9,1.5,53.0,0.2
5412,2022-05,14.9,1.5,53.0,0.2
5413,2022-05,14.9,1.5,53.0,0.05
5414,2022-05,14.9,1.5,53.0,0.18
5415,2022-05,14.9,1.5,53.0,0.05
5416,2022-05,14.9,1.5,53.0,0.13
5417,2022-05,14.9,1.5,53.0,0.16
5418,2022-05,14.9,1.5,53.0,0.5
5419,2022-05,14.9,1.5,53.0,0.1
5420,2022-05,14.9,1.5,53.0,0.3
5421,2022-05,14.9,1.5,53.0,0.15
5422,2022-05,14.9,1.5,53.0,0.01
5423,2022-05,14.9,1.5,53.0,0.01
5424,2022-05,14.9,1.5,53.0,0.02
5425,2022-05,14.9,1.5,53.0,0.03
5426,2022-05,14.9,1.5,53.0,0.05
5427,2022-05,14.9,1.5,53.0,0.1
5428,2022-05,14.9,1.5,53.0,0.6
5429,2022-05,14.9,1.5,53.0,0.2
5430,2022-05,14.9,1.5,53.0,0.2
5431,2022-05,14.9,1.5,53.0,0.04
5432,2022-05,14.9,1.5,53.0,0.1
5433,2022-05,14.9,1.5,53.0,0.01
5434,2022-05,14.9,1.5,53.0,0.08
5435,2022-05,14.9,1.5,53.0,0.01
5436,2022-05,14.9,1.5,53.0,0.3
5437,2022-05,14.9,1.5,53.0,0.2
5438,2022-05,14.9,1.5,53.0,1.05
5439,2022-05,14.9,1.5,53.0,0.03
5440,2022-05,14.9,1.5,53.0,0.01
5441,2022-05,14.9,1.5,53.0,0.1
5442,2022-05,14.9,1.5,53.0,0.06
5443,2022-05,14.9,1.5,53.0,0.1
5444,2022-05,14.9,1.5,53.0,2.8
5445,2022-05,14.9,1.5,53.0,0.03
5446,2022-05,14.9,1.5,53.0,0.15
5447,2022-05,14.9,1.5,53.0,145.0
5448,2022-05,14.9,1.5,53.0,0.01
5449,2022-05,14.9,1.5,53.0,4.0
5450,2022-05,14.9,1.5,53.0,0.03
5451,2022-05,14.9,1.5,53.0,0.1
5452,2022-05,14.9,1.5,53.0,0.65
5453,2022-05,14.9,1.5,53.0,0.3
5454,2022-05,14.9,1.5,53.0,0.07
5455,2022-05,14.9,1.5,53.0,0.01
5456,2022-05,14.9,1.5,53.0,0.01
5457,2022-05,14.9,1.5,53.0,0.5
5458,2022-05,14.9,1.5,53.0,0.01
5459,2022-05,14.9,1.5,53.0,0.1
5460,2022-05,14.9,1.5,53.0,0.8
5461,2022-05,14.9,1.5,53.0,0.05
5462,2022-05,14.9,1.5,53.0,0.01
5463,2022-05,14.9,1.5,53.0,0.1
5464,2022-05,14.9,1.5,53.0,763.0
5465,2022-05,14.9,1.5,53.0,0.1
5466,2022-05,14.9,1.5,53.0,0.5
5467,2022-05,14.9,1.5,53.0,0.02
5468,2022-05,14.9,1.5,53.0,0.01
5469,2022-05,14.9,1.5,53.0,0.21
5470,2022-05,14.9,1.5,53.0,0.3
5471,2022-05,14.9,1.5,53.0,0.01
5472,2022-05,14.9,1.5,53.0,0.5
5473,2022-05,14.9,1.5,53.0,0.8
5474,2022-05,14.9,1.5,53.0,0.01
5475,2022-05,14.9,1.5,53.0,0.03
5476,2022-05,14.9,1.5,53.0,0.15
5477,2022-05,14.9,1.5,53.0,2.5
5478,2022-05,14.9,1.5,53.0,0.15
5479,2022-05,14.9,1.5,53.0,0.6
5480,2022-05,14.9,1.5,53.0,0.9
5481,2022-05,14.9,1.5,53.0,0.2
5482,2022-05,14.9,1.5,53.0,2.5
5483,2022-05,14.9,1.5,53.0,0.01
5484,2022-05,14.9,1.5,53.0,0.5
5485,2022-05,14.9,1.5,53.0,0.08
5486,2022-05,14.9,1.5,53.0,0.03
5487,2022-05,14.9,1.5,53.0,0.06
5488,2022-05,14.9,1.5,53.0,0.2
5489,2022-05,14.9,1.5,53.0,0.03
5490,2022-05,14.9,1.5,53.0,0.05
5491,2022-05,14.9,1.5,53.0,1.5
5492,2022-05,14.9,1.5,53.0,0.2
5493,2022-05,14.9,1.5,53.0,0.18
5494,2022-05,14.9,1.5,53.0,0.5
5495,2022-05,14.9,1.5,53.0,0.05
5496,2022-05,14.9,1.5,53.0,0.16
5497,2022-05,14.9,1.5,53.0,0.04
5498,2022-05,14.9,1.5,53.0,0.5
5499,2022-05,14.9,1.5,53.0,0.1
5500,2022-05,14.9,1.5,53.0,0.3
5501,2022-05,14.9,1.5,53.0,0.1
5502,2022-05,14.9,1.5,53.0,0.01
5503,2022-05,14.9,1.5,53.0,0.15
5504,2022-05,14.9,1.5,53.0,0.02
5505,2022-05,14.9,1.5,53.0,0.03
5506,2022-05,14.9,1.5,53.0,0.05
5507,2022-05,14.9,1.5,53.0,0.6
5508,2022-05,14.9,1.5,53.0,3.0
5509,2022-05,14.9,1.5,53.0,2.0
5510,2022-05,14.9,1.5,53.0,2.0
5511,2022-05,14.9,1.5,53.0,0.01
5512,2022-05,14.9,1.5,53.0,0.09
5513,2022-05,14.9,1.5,53.0,0.16
5514,2022-05,14.9,1.5,53.0,0.01
5515,2022-05,14.9,1.5,53.0,0.01
5516,2022-05,14.9,1.5,53.0,0.3
5517,2022-05,14.9,1.5,53.0,0.05
5518,2022-05,14.9,1.5,53.0,0.01
5519,2022-05,14.9,1.5,53.0,0.1
5520,2022-05,14.9,1.5,53.0,0.02
5521,2022-05,14.9,1.5,53.0,0.1
5522,2022-05,14.9,1.5,53.0,0.01
5523,2022-05,14.9,1.5,53.0,0.1
5524,2022-05,14.9,1.5,53.0,0.06
5525,2022-05,14.9,1.5,53.0,0.1
5526,2022-05,14.9,1.5,53.0,0.21
5527,2022-05,14.9,1.5,53.0,0.01
5528,2022-05,14.9,1.5,53.0,0.3
5529,2022-05,14.9,1.5,53.0,0.03
5530,2022-05,14.9,1.5,53.0,0.2
5531,2022-05,14.9,1.5,53.0,2.8
5532,2022-05,14.9,1.5,53.0,1.05
5533,2022-05,14.9,1.5,53.0,0.1
5534,2022-05,14.9,1.5,53.0,0.01
5535,2022-05,14.9,1.5,53.0,0.03
5536,2022-05,14.9,1.5,53.0,0.2
5537,2022-05,14.9,1.5,53.0,0.01
5538,2022-05,14.9,1.5,53.0,0.01
5539,2022-05,14.9,1.5,53.0,0.05
5540,2022-05,14.9,1.5,53.0,0.1
5541,2022-05,14.9,1.5,53.0,0.2
5542,2022-05,14.9,1.5,53.0,0.5
5543,2022-05,14.9,1.5,53.0,145.0
5544,2022-05,14.9,1.5,53.0,0.15
5545,2022-05,14.9,1.5,53.0,0.1
5546,2022-05,14.9,1.5,53.0,0.1
5547,2022-05,14.9,1.5,53.0,0.01
5548,2022-05,14.9,1.5,53.0,0.2
5549,2022-05,14.9,1.5,53.0,0.2
5550,2022-05,14.9,1.5,53.0,763.0
5551,2022-05,14.9,1.5,53.0,0.01
5552,2022-05,14.9,1.5,53.0,4.0
5553,2022-05,14.9,1.5,53.0,0.03
5554,2022-05,14.9,1.5,53.0,0.3
5555,2022-05,14.9,1.5,53.0,0.1
5556,2022-05,14.9,1.5,53.0,0.1
5557,2022-05,14.9,1.5,53.0,0.16
5558,2022-05,14.9,1.5,53.0,0.09
5559,2022-05,14.9,1.5,53.0,0.01
5560,2022-05,14.9,1.5,53.0,2.0
5561,2022-05,14.9,1.5,53.0,0.03
5562,2022-05,14.9,1.5,53.0,0.2
5563,2022-05,14.9,1.5,53.0,0.01
5564,2022-05,14.9,1.5,53.0,2.0
5565,2022-05,14.9,1.5,53.0,0.8
5566,2022-05,14.9,1.5,53.0,0.01
5567,2022-05,14.9,1.5,53.0,0.5
5568,2022-05,14.9,1.5,53.0,0.3
5569,2022-05,14.9,1.5,53.0,0.2
5570,2022-05,14.9,1.5,53.0,0.05
5571,2022-05,14.9,1.5,53.0,0.13
5572,2022-05,14.9,1.5,53.0,0.15
5573,2022-05,14.9,1.5,53.0,0.05
5574,2022-05,14.9,1.5,53.0,0.1
5575,2022-05,14.9,1.5,53.0,0.06
5576,2022-05,14.9,1.5,53.0,0.2
5577,2022-05,14.9,1.5,53.0,0.07
5578,2022-05,14.9,1.5,53.0,0.6
5579,2022-05,14.9,1.5,53.0,0.1
5580,2022-05,14.9,1.5,53.0,0.03
5581,2022-05,14.9,1.5,53.0,0.9
5582,2022-05,14.9,1.5,53.0,0.65
5583,2022-05,14.9,1.5,53.0,0.3
5584,2022-05,14.9,1.5,53.0,1.5
5585,2022-05,14.9,1.5,53.0,0.15
5586,2022-05,14.9,1.5,53.0,3.0
5587,2022-05,14.9,1.5,53.0,0.05
5588,2022-06,18.7,1.8,76.0,0.06
5589,2022-06,18.7,1.8,76.0,0.1
5590,2022-06,18.7,1.8,76.0,0.01
5591,2022-06,18.7,1.8,76.0,0.01
5592,2022-06,18.7,1.8,76.0,0.01
5593,2022-06,18.7,1.8,76.0,0.01
5594,2022-06,18.7,1.8,76.0,0.2
5595,2022-06,18.7,1.8,76.0,0.02
5596,2022-06,18.7,1.8,76.0,0.1
5597,2022-06,18.7,1.8,76.0,1.0
5598,2022-06,18.7,1.8,76.0,0.01
5599,2022-06,18.7,1.8,76.0,0.04
5600,2022-06,18.7,1.8,76.0,1.0
5601,2022-06,18.7,1.8,76.0,0.3
5602,2022-06,18.7,1.8,76.0,0.01
5603,2022-06,18.7,1.8,76.0,0.2
5604,2022-06,18.7,1.8,76.0,0.1
5605,2022-06,18.7,1.8,76.0,0.2
5606,2022-06,18.7,1.8,76.0,0.06
5607,2022-06,18.7,1.8,76.0,0.06
5608,2022-06,18.7,1.8,76.0,0.01
5609,2022-06,18.7,1.8,76.0,0.01
5610,2022-06,18.7,1.8,76.0,0.01
5611,2022-06,18.7,1.8,76.0,0.02
5612,2022-06,18.7,1.8,76.0,0.2
5613,2022-06,18.7,1.8,76.0,0.01
5614,2022-06,18.7,1.8,76.0,0.01
5615,2022-06,18.7,1.8,76.0,0.01
5616,2022-06,18.7,1.8,76.0,0.5
5617,2022-06,18.7,1.8,76.0,0.1
5618,2022-06,18.7,1.8,76.0,1.0
5619,2022-06,18.7,1.8,76.0,0.01
5620,2022-06,18.7,1.8,76.0,0.1
5621,2022-06,18.7,1.8,76.0,0.04
5622,2022-06,18.7,1.8,76.0,0.2
5623,2022-06,18.7,1.8,76.0,1.0
5624,2022-06,18.7,1.8,76.0,0.3
5625,2022-06,18.7,1.8,76.0,0.01
5626,2022-06,18.7,1.8,76.0,0.1
5627,2022-06,18.7,1.8,76.0,0.2
5628,2022-06,18.7,1.8,76.0,0.06
5629,2022-06,18.7,1.8,76.0,0.5
5630,2022-07,22.4,1.1,83.0,0.3
5631,2022-07,22.4,1.1,83.0,0.1
5632,2022-07,22.4,1.1,83.0,0.3
5633,2022-07,22.4,1.1,83.0,0.05
5634,2022-07,22.4,1.1,83.0,0.05
5636,2022-09,16.2,1.3,80.0,0.09
5637,2022-09,16.2,1.3,80.0,0.3
5638,2022-09,16.2,1.3,80.0,0.01
5639,2022-09,16.2,1.3,80.0,0.01
5640,2022-09,16.2,1.3,80.0,0.2
5641,2022-09,16.2,1.3,80.0,0.03
5642,2022-09,16.2,1.3,80.0,0.01
5643,2022-09,16.2,1.3,80.0,0.1
5644,2022-09,16.2,1.3,80.0,0.12
5645,2022-09,16.2,1.3,80.0,0.2
5646,2022-09,16.2,1.3,80.0,0.35
5647,2022-10,9.5,1.1,77.0,0.1
5648,2022-10,9.5,1.1,77.0,0.04
5649,2022-10,9.5,1.1,77.0,0.3
5650,2022-10,9.5,1.1,77.0,0.01
5651,2022-10,9.5,1.1,77.0,0.01
5652,2022-10,9.5,1.1,77.0,0.01
5653,2022-10,9.5,1.1,77.0,0.1
5654,2022-10,9.5,1.1,77.0,0.1
5655,2022-10,9.5,1.1,77.0,0.3
5656,2022-10,9.5,1.1,77.0,0.05
5657,2022-10,9.5,1.1,77.0,0.01
5658,2022-10,9.5,1.1,77.0,0.01
5659,2022-10,9.5,1.1,77.0,0.1
5660,2022-10,9.5,1.1,77.0,0.04
5661,2022-10,9.5,1.1,77.0,0.01
5662,2022-10,9.5,1.1,77.0,0.3
5663,2022-11,5.9,1.0,65.0,0.01
5664,2022-11,5.9,1.0,65.0,0.4
5665,2022-11,5.9,1.0,65.0,0.02
5666,2022-11,5.9,1.0,65.0,0.5
5667,2022-11,5.9,1.0,65.0,0.06
5668,2022-11,5.9,1.0,65.0,0.1
5669,2022-11,5.9,1.0,65.0,1.5
5670,2022-11,5.9,1.0,65.0,0.5
5671,2022-11,5.9,1.0,65.0,0.01
5672,2022-11,5.9,1.0,65.0,0.01
5673,2022-11,5.9,1.0,65.0,0.01
5674,2022-11,5.9,1.0,65.0,0.04
5675,2022-11,5.9,1.0,65.0,0.05
5676,2022-11,5.9,1.0,65.0,0.1
5677,2022-11,5.9,1.0,65.0,0.06
5678,2022-11,5.9,1.0,65.0,0.2
5679,2022-11,5.9,1.0,65.0,3.0
5680,2022-11,5.9,1.0,65.0,0.03
5681,2022-11,5.9,1.0,65.0,0.16
5682,2022-11,5.9,1.0,65.0,0.06
5683,2022-11,5.9,1.0,65.0,0.5
5684,2022-11,5.9,1.0,65.0,0.03
5685,2022-11,5.9,1.0,65.0,0.05
5686,2022-11,5.9,1.0,65.0,0.02
5687,2022-11,5.9,1.0,65.0,0.01
5688,2022-11,5.9,1.0,65.0,0.01
5689,2022-11,5.9,1.0,65.0,0.03
5690,2022-11,5.9,1.0,65.0,0.5
5691,2022-11,5.9,1.0,65.0,1.48
5692,2022-11,5.9,1.0,65.0,0.02
5693,2022-11,5.9,1.0,65.0,0.8
5694,2022-11,5.9,1.0,65.0,0.2
5695,2022-11,5.9,1.0,65.0,0.01
5696,2022-11,5.9,1.0,65.0,0.05
5697,2022-11,5.9,1.0,65.0,0.1
5698,2022-11,5.9,1.0,65.0,0.02
5699,2022-11,5.9,1.0,65.0,0.01
5700,2022-11,5.9,1.0,65.0,0.05
5701,2022-12,-5.6,1.4,55.0,0.03
5702,2022-12,-5.6,1.4,55.0,0.16
5703,2022-12,-5.6,1.4,55.0,0.1
5704,2022-12,-5.6,1.4,55.0,0.03
